Channel,Recipient,Title,TypeOfSupport,FinancialInstrument,Sector,Ressort,Jahr,Klimafinanzierung in USD,Region,Kontinent
bilateral,Pakistan,"Improving resilience in Umerkot District, Sindh Province, through Disaster Risk Reduction, Water, Sanitation and Hygiene",adaptation,Grant,Water Supply & Sanitation (140),BMZ,2022,0.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,"Improvement of labour, social and environmental standards in the Pakistani textile industry",cross-cutting,Grant,"Business & Other Services (250), Other Social Infrastructure & Services (160), Multisector (410)",BMZ,2022,0.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,Renewable energies and energy efficiency,mitigation,Grant,Energy (230),BMZ,2022,0.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,Promoting resilience against natural desaster impacts in Pakistan,adaptation,Grant,"Other Multisector (430), Multisector (410)",BMZ,2022,0.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,"Promotion of socio-political partizipation and sustainable agriculture in Khairpur, Sindh, Pakistan",adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,"AWARE II: Poverty reduction in drought-affected communities by improving education, health and promoting local agriculture with renewable energy",cross-cutting,Grant,Other Multisector (430),BMZ,2022,0.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,"Farmers initiatives for food security assurance in the Dadu district, Sindh, Pakistan",adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,Extension of low cost sanitation in poor communities in Karachi,mitigation,Grant,Water Supply & Sanitation (140),BMZ,2022,0.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,"Strengthening Resilience of Vulnerable Groups in marginal areas of Rajanpur district, Pakistan",adaptation,Grant,Other Multisector (430),BMZ,2022,400000.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,Sustainable mangrove management and communty development in the Indus delta,cross-cutting,Grant,Other Multisector (430),BMZ,2022,1619997.75,Süd- und Zentralasien,Asien
bilateral,Pakistan,Pakistan Country Strategic Plan (CSP) 2018 - 2022,adaptation,Grant,Commodity Assistance and general Program Support (520),BMZ,2022,7500000.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,Strengthening climate resilience,adaptation,Grant,Multisector (410),BMZ,2022,10000000.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,Strengthening Pakistan Red Crescent Society’s (PRCS) capacities in climate-smart Disaster Risk Management,adaptation,Grant,Other Multisector (430),BMZ,2022,950000.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,"Rehabilitation and enhancing community resilience to manage disasters and further inclusive development process in rural areas of Karachi, Pakistan",adaptation,Grant,Other Social Infrastructure & Services (160),BMZ,2022,215500.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,tbd VE noch einzutragen ab 2022: 3.0009 T€,mitigation,Grant,Energy (230),BMZ,2022,3009000.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,IUCN Pakistan,cross-cutting,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,2500000.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,Building alliances and amplifying the voices of smallholder farmers in three provinces in Pakistan,cross-cutting,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,368000.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,Billion Tree Afforestation Support Project II / BTASP II,cross-cutting,Grant,"Agriculture, Forestry, Fishing (310), Government & Civil Society (150), Multisector (410)",BMZ,2022,20000000.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,Development of Hydropower and Renewable Energy III,cross-cutting,Grant,"Energy (230), Multisector (410)",BMZ,2022,15000000.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,Promotion of Solar Energy ,mitigation,Grant,Energy (230),BMZ,2022,15000000.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,Developing the livelihoods of marginalised communities,adaptation,Grant,"Industry, Mining, Construction (320)",BMZ,2022,250000.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,"Strengthening the livelihoods and resilience of vulnerable agricultural communities in rural Sindh, phase 1",adaptation,Grant,Other Multisector (430),BMZ,2022,500000.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,Eco-Cinema and short-movie contest on climate change ,adaptation,Grant,Multisector (410),AA,2022,40000.0,Süd- und Zentralasien,Asien
bilateral,Pakistan,Educating the Educators for Climate Change Awareness in Pakistan,adaptation,Grant,Multisector (410),AA,2022,24000.0,Süd- und Zentralasien,Asien
bilateral,Papua New Guinea,"Promoting FSC Certification in Papua New Guinea, Continuation",mitigation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Melanesien,Ozeanien
bilateral,Papua New Guinea,"Climate Change Education and Community Resilience, Continuation",mitigation,Grant,Multisector (410),BMZ,2022,0.0,Melanesien,Ozeanien
bilateral,Papua New Guinea,capacity building,cross-cutting,Grant,Other Multisector (430),BMZ,2022,0.0,Melanesien,Ozeanien
bilateral,Papua New Guinea,"Strengthening sustainable community land and resource use through village-based eco-enterprise support and linkage to government, continuation",cross-cutting,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,1050000.0,Melanesien,Ozeanien
bilateral,Papua New Guinea,"Strengthening Climate Change Resilience through Water Security, Phase 3",mitigation,Grant,Water Supply & Sanitation (140),BMZ,2022,80000.0,Melanesien,Ozeanien
bilateral,Papua New Guinea,Legal Support Land Rights,adaptation,Grant,Water Supply & Sanitation (140),BMZ,2022,175000.0,Melanesien,Ozeanien
bilateral,Philippines,Indigenous Practices for Conservation of Biodiversity,adaptation,Grant,Multisector (410),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Responsible Land Governance in Mindanao,adaptation,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Building Capacity in Northern Luzon for Sustainable, Climate and Resilient Development",cross-cutting,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Maximizing the Opportunities in Production and Scaling Up the Social Enterprise in Selected Communities in Northern Palawan,adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Youth empowerment of indigenous groups in Mindanao, Philippines",adaptation,Grant,Education (110),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Empowerment of civil society in environmental protection advocacy,cross-cutting,Grant,Government & Civil Society (150),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Strengthening of capacities for the contact with forcible expulsion in Mindanao ,adaptation,Grant,Government & Civil Society (150),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Sustainable Land Use and Access to Clean Drinking Water in the Mendoza, Palawan",adaptation,Grant,Water Supply & Sanitation (140),BMZ,2022,10783.0,Ostasien,Asien
bilateral,Philippines,"Empowering communities for the protection of the environment against the adverse effects of the extractive industries, Philippines",cross-cutting,Grant,Government & Civil Society (150),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Strengthening community based resource management, disaster and climate change resiliency and livelihood in Eastern Samar, Philippines",adaptation,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Strengthening the resiliency of small scale farmers through sustainable agriculture and adaption to climate change in Mindanao,adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Strengthening the capacity of a farmers federation and their communities to address climate change adaptation in Bohol, Philippines",adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Integrated regional development with emphasis on community-based renewable energy and water supply in rural villages of Mindanao,mitigation,Grant,Energy (230),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Strengthening self-determined development of indigenous communities in the Philippines,mitigation,Grant,Government & Civil Society (150),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"People-Led development and practice of climate change resilient sustainable agriculture in the diocese of Dipolog, Mindanao",adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Enabling sustainable human initiatives for environmental conservation in the Philippines,cross-cutting,Grant,Multisector (410),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Enterprise Organizing for People Livlihood Empowerment,adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Small Farm Production- supporting food for justice, continuation",adaptation,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Integrated Development Program for Indigenous People in Southern Tagalog, continuation",adaptation,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Increasing Income of Small Farmers through Climate Resilient Sustainable Agriculture and Defence of Land Rights, continuation",adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Global Program to develop livelihood for poverty affected population through a multi-sectoral established and monitored waste management system (PHINLA),mitigation,Grant,Water Supply & Sanitation (140),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Inclusive and Peace Promoting Develeopment Mindanao,adaptation,Grant,Government & Civil Society (150),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Empowering the Philippine National Red Cross and government agencies to implement an inclusive community-based desaster risk management,adaptation,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Supporting land distribution processes and agrarian reform beneficiaries in Negros and Leyte, Philippines",adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Strengthening the impact of community-based renewable energy systems in Luzon and the Visayas, Philippines",mitigation,Grant,Energy (230),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Amplifying sustainable agricultural practices among small-scale farmers in tbe Diocese of Iligan,adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Strengthening disaster-resilience and partizipation of the urban poor in Metro-Cebu, Philippines",adaptation,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Enhancing community resilience to achieve food security and food sovereignty and to address climate change challenges, Philippines",adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Building sustainable and disaster-resilient communities in poor neighbourhoods in Luzon,cross-cutting,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Community-driven climate change adaptation and environmental management in Siargao Island, Philippines",adaptation,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Establishment of disaster risk reduction and management mechanisms in two municipalities of Bohol province, Philippines",adaptation,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Improving the lives of people in off-grid communities in Mindanao through the provision of sustainable energy,mitigation,Grant,Energy (230),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Prevention of domestic violence in Samar, Philippines",adaptation,Grant,Government & Civil Society (150),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Community-based advocacy against the eviction of people living in poor neighbourhoods along the Pasig River in Metro Manila, Rizal and Laguna",adaptation,Grant,Other Social Infrastructure & Services (160),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Strengthening a peaceful and sustainable community development in six vulnerable communities in the province of Agusan del Sur, Philippines",adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Amplifying Peace and Development through Tri-People Partnership in Local and Global Education and Linkages (continuation),cross-cutting,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Creating Safe and Protective Environment for the Children of Murcia and Hinigaran, Negros Occidental, continuation",adaptation,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Farm Support Scheme, continuation",adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Connecting Household and Farm Level Livelihoods to Landscape Protection and Indigenous Peoples Development,continuation",adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Our Health, Our Wealth. Health Improvement of Marginalized People (Continuation)",adaptation,Grant,Health (120),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Stengthening Capacity in Northern Luzon for Food Security and Right to Life, continuation",adaptation,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Community Based Development Program, continuation",adaptation,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Rural Women Initiatives for Transformation & Empowerment, continuation",adaptation,Grant,Government & Civil Society (150),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Support to lead - continuation,adaptation,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Improving Resiliency of Isolated, Small-Island Environment (i-RISE), Philippinen",adaptation,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Strengthening resilience through improved access to water and sanitation, waste management and disaster risk management in vulnerable communities in Mankayan/Benguet, Philippines",mitigation,Grant,Water Supply & Sanitation (140),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Promotion of inclusive and disaster-resistant communities in the Philippines,adaptation,Grant,Government & Civil Society (150),BMZ,2022,9198.0,Ostasien,Asien
bilateral,Philippines,Scaling-up sustainable watershed protection and management in South-Central Mindanao,cross-cutting,Grant,Multisector (410),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Promoting urban transformation in Metro Cebu, Philippines",adaptation,Grant,Other Multisector (430),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Empowerment of small scale farmers to advance climate-resilient production and added value in Pagadian diocese in Mindanao,adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Campaigning towards recognizing the Rights of Nature as fundamental principle of a sustainable and just development model in the Philippines,cross-cutting,Grant,Multisector (410),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Improving the basis for self-determined development of indigenous communities in Cordillera Administrative Region, Philippines",adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,"Livelihood and natural development project for poor upland farmers in Maguindanao Province, Mindanao",cross-cutting,Grant,Government & Civil Society (150),BMZ,2022,0.0,Ostasien,Asien
bilateral,Philippines,Advancing food and income security among farmer households in upland communities in Antique Province,adaptation,Grant,"Agriculture, Forestry, Fishing (310)",BMZ,2022,0.0,Ostasien,Asien
